"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"","
"Malawi,""MWI"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1.75"",""1.77"",""1.83"",""1.91"",""1.94"",""1.98"",""2.01"",""2.07000000000001"",""2.15"",""2.2"",""2.18"",""2.25"",""2.33"",""2.35"",""2.43"",""2.49"",""2.5"","""","""","
"Malaysia,""MYS"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""94.53"",""94.99"",""95.28"",""95.58"",""95.87"",""96.03"",""96.32"",""96.34"",""96.46"",""96.43"",""96.47"",""96.56"",""96.62"",""96.49"",""96.38"",""96.3"",""96.3"","""","""","
"North America,""NAC"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Namibia,""NAM"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""32.51"",""33.22"",""33.76"",""34.64"",""35.13"",""35.87"",""36.52"",""37.31"",""37.72"",""38.34"",""38.88"",""39.59"",""40.11"",""40.53"",""41.25"",""41.32"",""42.2"","""","""","
"New Caledonia,""NCL"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Niger,""NER"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1.01"",""1.07"",""1.13"",""1.14"",""1.25"",""1.25999999999999"",""1.32"",""1.37"",""1.43"",""1.45"",""1.55"",""1.61"",""1.67"",""1.7"",""1.77"",""1.88"",""1.91"","""","""","
"Nigeria,""NGA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.839999999999996"",""0.919999999999999"",""1.02"",""1.1"",""1.25999999999999"",""1.39"",""1.57"",""1.72"",""1.96"",""2.19"",""2.44"",""2.74"",""3.09"",""3.48000000000001"",""3.92"",""4.39000000000001"",""4.91"","""","""","
"Nicaragua,""NIC"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""34.08"",""35.22"",""36.45"",""37.66"",""38.78"",""39.84"",""40.91"",""42.16"",""43.22"",""44.41"",""45.61"",""46.71"",""47.81"",""48.98"",""50.06"",""51.41"",""52.3"","""","""","
"Netherlands,""NLD"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Norway,""NOR"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Nepal,""NPL"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""14.92"",""15.45"",""16.18"",""16.96"",""17.67"",""18.13"",""19.02"",""19.78"",""20.42"",""21.25"",""22.31"",""23.1"",""23.81"",""24.59"",""25.5"",""26.56"",""27.62"","""","""","
"Nauru,""NRU"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""73.9"",""76.29"",""78.59"",""80.41"",""82.11"",""83.7"",""85.27"",""86.21"",""87.4"",""88.13"",""88.95"",""89.42"",""89.98"",""90.54"",""90.88"",""91.16"",""91.33"","""","""","
"New Zealand,""NZL"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"OECD members,""OED"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""97.6077053347822"",""97.6591658706471"",""97.7078588209632"",""97.7564916320029"",""97.8089344555967"",""97.8445634474111"",""97.8753700319633"",""97.909340113736"",""97.9499215301905"",""97.9723934813839"",""98.0077799830983"",""98.0210150911394"",""98.0467008659861"",""98.0785776561947"",""98.1020718594523"",""98.1199432369769"",""98.1351317109377"","""","""","
"Oman,""OMN"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""84.56"",""86.01"",""87.32"",""88.48"",""89.57"",""90.5"",""91.34"",""92.06"",""92.69"",""93.22"",""93.71"",""94.06"",""94.38"",""94.74"",""94.9"",""95.06"",""95.22"","""","""","
"Other small states,""OSS"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""44.080336976574"",""44.8572525461251"",""45.7156913590619"",""46.5265531248413"",""47.4486714675244"",""48.4050748653164"",""49.4046097243073"",""50.4607892503818"",""51.4392086326345"",""52.3913045617978"",""53.2184272403662"",""53.864132719793"",""54.4745468791841"",""55.0348114120749"",""55.5266451849342"",""55.9341199858274"",""56.3910574365484"","""","""","
"Pakistan,""PAK"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""22.62"",""24.14"",""25.39"",""26.63"",""28.12"",""29.23"",""30.5"",""31.81"",""33.05"",""34.17"",""35.59"",""36.85"",""38.13"",""39.47"",""40.74"",""42.13"",""43.32"","""","""","
"Panama,""PAN"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""78.71"",""79.46"",""80.38"",""81.16"",""81.88"",""82.62"",""83.26"",""83.98"",""84.56"",""85.23"",""85.84"",""86.37"",""86.9"",""87.37"",""87.98"",""88.47"",""89.01"","""","""","
"Peru,""PER"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""35.28"",""40"",""44.1"",""48.13"",""51.72"",""54.92"",""57.57"",""60.08"",""62.34"",""64.53"",""66.13"",""67.86"",""69.53"",""70.95"",""72.41"",""73.87"",""75.06"","""","""","
"Philippines,""PHL"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""36.28"",""37.09"",""37.87"",""38.53"",""39.15"",""39.29"",""40.23"",""40.52"",""40.75"",""41.05"",""41.56"",""42.06"",""42.43"",""42.69"",""42.83"",""43.21"",""43.22"","""","""","
"Palau,""PLW"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""64.37"",""67.31"",""70.1"",""72.59"",""74.7"",""76.68"",""78.29"",""79.72"",""81.07"",""82.05"",""83.15"",""83.91"",""84.66"",""85.3"",""85.85"",""86.39"",""86.9"","""","""","
"Papua New Guinea,""PNG"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.83"",""7.23"",""7.46"",""7.86"",""8.24"",""8.52"",""8.94"",""9.24"",""9.84"",""10.09"",""10.59"",""10.92"",""11.43"",""11.95"",""12.41"",""12.85"",""13.43"","""","""","
"Poland,""POL"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Pre-demographic dividend,""PRE"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""8.37608276384364"",""8.7269587256344"",""9.08405019979301"",""9.41897002768673"",""9.75942383697721"",""10.0976505437977"",""10.4226778127063"",""10.7147179915338"",""11.0426487690364"",""11.3654227984793"",""11.7599754072161"",""12.1751689081258"",""12.6030985552148"",""13.0698126485018"",""13.5420419485947"",""13.9991407704625"",""14.4703380169288"","""","""","
"Puerto Rico,""PRI"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Korea, Dem. People’s Rep.,""PRK"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.06"",""3.4"",""3.75"",""3.94"",""4.39000000000001"",""4.81"",""5.28999999999999"",""5.71"",""6.17"",""6.8"",""7.29"",""7.81"",""8.38"",""8.89"",""9.71"",""10.08"",""10.8"","""","""","
"Portugal,""PRT"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Paraguay,""PRY"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""44.49"",""45.8"",""47.32"",""48.53"",""50.08"",""51.58"",""52.84"",""54.29"",""55.71"",""57.16"",""58.4"",""59.77"",""61.18"",""62.46"",""63.73"",""65"",""66.22"","""","""","
"West Bank and Gaza,""PSE"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Pacific island small states,""PSS"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""21.6278790513093"",""22.0351110508663"",""22.578147105945"",""22.9941139021405"",""23.4343829526591"",""23.8486919757198"",""24.3447862146569"",""24.8311193922573"",""25.2029808932195"",""25.5937027984086"",""25.9437731669947"",""26.2167742677975"",""26.3906238440557"",""26.5508339789931"",""26.7660941682551"",""26.8628287851619"",""27.0157690782634"","""","""","
"Post-demographic dividend,""PST"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""98.028877198992"",""98.1718606529792"",""98.292137901561"",""98.4061748250651"",""98.5056432060088"",""98.5935810793764"",""98.6781351241222"",""98.7442756055177"",""98.813492100964"",""98.8637235114386"",""98.9259724581865"",""98.9602839832758"",""99.0124143342739"",""99.0481224799085"",""99.0804721184319"",""99.105357248617"",""99.13342470253"","""","""","
"French Polynesia,""PYF"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Qatar,""QAT"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""92.1"",""93.26"",""94.26"",""95.02"",""95.62"",""96.17"",""96.59"",""96.94"",""97.23"",""97.46"",""97.71"",""97.96"",""98.07"",""98.25"",""98.32"",""98.44"",""98.49"","""","""","
"Romania,""ROU"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""64.5"",""66.78"",""68.69"",""70.71"",""72.63"",""74.2"",""75.88"",""77.33"",""78.59"",""79.71"",""80.96"",""82.04"",""83.01"",""83.73"",""84.6"",""85.33"",""85.88"","""","""","
"Russian Federation,""RUS"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""92.69"",""93.36"",""94.07"",""94.57"",""95.03"",""95.5"",""95.96"",""96.28"",""96.64"",""96.93"",""97.22"",""97.42"",""97.62"",""97.81"",""98.03"",""98.15"",""98.25"","""","""","
"Rwanda,""RWA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.290000000000001"",""0.309999999999999"",""0.319999999999998"",""0.339999999999996"",""0.349999999999995"",""0.370000000000004"",""0.409999999999999"",""0.429999999999997"",""0.439999999999996"",""0.439999999999996"",""0.470000000000004"",""0.480000000000003"",""0.509999999999999"",""0.519999999999998"",""0.539999999999996"",""0.560000000000005"",""0.570000000000004"","""","""","
"South Asia,""SAS"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""20.4239826639461"",""21.9462432776896"",""23.0234910573139"",""23.9343987878518"",""25.2900626901812"",""26.1955824115495"",""27.4962143841675"",""28.6485706380519"",""29.7338359242583"",""30.5360214206076"",""32.0112994256967"",""33.0433641090366"",""34.2228069682886"",""35.3817433890888"",""36.4099597576456"",""37.5118416705078"",""38.6866929899053"","""","""","
"Saudi Arabia,""SAU"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""94.87"",""95.06"",""95.22"",""95.43"",""95.55"",""95.54"",""95.72"",""95.85"",""95.88"",""95.91"",""96.02"",""96.06"",""96.05"",""96.02"",""95.99"",""95.99"",""95.96"","""","""","
"Sudan,""SDN"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""14.21"",""15.25"",""16.57"",""17.77"",""19.14"",""20.58"",""22.19"",""23.73"",""25.38"",""26.97"",""28.94"",""30.82"",""32.75"",""34.71"",""36.93"",""38.95"",""41.29"","""","""","
"Senegal,""SEN"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""31.76"",""31.54"",""31.82"",""31.74"",""31.8"",""31.96"",""32.19"",""31.85"",""31.81"",""31.81"",""31.94"",""32.01"",""31.65"",""31.64"",""31.68"",""31.82"",""31.65"","""","""","
"Singapore,""SGP"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Solomon Islands,""SLB"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.27"",""6.45"",""6.71"",""6.78"",""7.03"",""7.17"",""7.19"",""7.38"",""7.46"",""7.66"",""7.79"",""7.95"",""8.00999999999999"",""8.13"",""8.23"",""8.36"",""8.45"","""","""","
"Sierra Leone,""SLE"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.149999999999995"",""0.170000000000003"",""0.190000000000001"",""0.219999999999998"",""0.239999999999996"",""0.270000000000004"",""0.319999999999998"",""0.360000000000005"",""0.409999999999999"",""0.449999999999995"",""0.529999999999997"",""0.609999999999999"",""0.719999999999998"",""0.729999999999997"",""0.800000000000001"",""0.929999999999998"",""0.990000000000002"","""","""","
"El Salvador,""SLV"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""56.51"",""59.04"",""61.49"",""63.83"",""66.11"",""68.09"",""70.27"",""72.29"",""74.16"",""75.76"",""77.68"",""79.15"",""80.64"",""82.34"",""83.52"",""84.71"",""86"","""","""","
"San Marino,""SMR"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Somalia,""SOM"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.639999999999996"",""0.690000000000002"",""0.749999999999995"",""0.819999999999999"",""0.880000000000003"",""0.949999999999995"",""1.02"",""1.11"",""1.2"",""1.29"",""1.41"",""1.55999999999999"",""1.68"",""1.82"",""1.97000000000001"",""2.12"",""2.34"","""","""","
"Serbia,""SRB"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""51.96"",""53.33"",""55.18"",""56.68"",""58.53"",""60.27"",""62.24"",""63.84"",""65.27"",""66.73"",""68.56"",""69.82"",""71.15"",""72.76"",""73.56"",""75.02"",""76.41"","""","""","
"Sub-Saharan Africa (excluding high income),""SSA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9.28218960572314"",""9.55099489735862"",""9.83067424631587"",""10.0966027412335"",""10.3945091798332"",""10.6953319251258"",""10.9918437495803"",""11.2799054141296"",""11.6086074931244"",""11.9177315349306"",""12.2488543852122"",""12.5917273022302"",""12.9405085981901"",""13.282215729161"",""13.6547375387079"",""14.0164705677598"",""14.3798622802116"","""","""","
"South Sudan,""SSD"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.5"",""0.509999999999999"",""0.509999999999999"",""0.519999999999998"",""0.539999999999996"",""0.529999999999997"",""0.529999999999997"",""0.560000000000005"",""0.570000000000004"",""0.590000000000002"",""0.560000000000005"",""0.580000000000003"",""0.590000000000002"",""0.580000000000003"",""0.619999999999998"",""0.629999999999997"",""0.639999999999996"","""","""","
"Sub-Saharan Africa,""SSF"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9.2904203855848"",""9.55915830460726"",""9.83903373337421"",""10.1047614258442"",""10.402591186516"",""10.703352662387"",""10.999847032761"",""11.2878151394902"",""11.6165736759024"",""11.925533982977"",""12.2567032118971"",""12.5992077008618"",""12.9478125524341"",""13.2894635844504"",""13.661913172585"",""14.0236228416752"",""14.3868973753514"","""","""","
"Small states,""SST"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""50.1723093758047"",""50.9605522754858"",""51.813752675811"",""52.5810679160139"",""53.449462358093"",""54.2875822377726"",""55.1534930803538"",""56.0564757255836"",""56.8666335549761"",""57.6676138909937"",""58.3673615406621"",""58.9382938795055"",""59.4553004348638"",""59.9432309278641"",""60.38210065816"",""60.7302263941111"",""61.1113472869733"","""","""","
"Sao Tome and Principe,""STP"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""17.66"",""18.54"",""19.08"",""20.03"",""20.47"",""21.26"",""21.68"",""21.84"",""22.18"",""21.81"",""21.53"",""21.1"",""20.5"",""19.61"",""18.8"",""17.88"",""16.81"","""","""","
"Suriname,""SUR"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""79.89"",""80.72"",""81.56"",""82.25"",""83.17"",""83.77"",""84.44"",""85.08"",""85.67"",""86.24"",""86.89"",""87.41"",""87.87"",""88.33"",""88.83"",""89.26"",""89.61"","""","""","
"Slovak Republic,""SVK"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""93.75"",""94.09"",""94.67"",""95.1"",""95.42"",""95.58"",""95.87"",""96.06"",""96.47"",""96.71"",""96.7"",""96.78"",""96.81"",""96.79"",""96.81"",""96.72"",""96.58"","""","""","
"Slovenia,""SVN"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""88.93"",""89.75"",""90.68"",""91.49"",""92"",""92.57"",""93.15"",""93.65"",""94.06"",""94.41"",""94.81"",""95.08"",""95.41"",""95.66"",""95.82"",""95.99"",""96.17"","""","""","
